ID,Date,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime
233,16/04/2018,-26.63113799,-55.67015503,287.322571,2018-04-21T14:30:35Z,,,CC160420181,5M TW ROAD,5M TW ROAD,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T14:30:35Z
234,16/04/2018,-26.63072904,-55.67012804,289.412506,2018-04-16T10:24:01Z,,,CC1604201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-16T10:24:01Z
235,16/04/2018,-26.63099399,-55.66999904,287.194916,2018-04-16T10:33:43Z,,,CC1604201831,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-16T10:33:43Z
236,16/04/2018,-26.62570903,-55.66589803,281.763092,2018-04-21T13:55:10Z,,,CC1604201841,30M SE,30M SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T13:55:10Z
237,16/04/2018,-26.63110396,-55.670136,254.566345,2018-04-17T09:40:47Z,,,CC1604201851,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-17T09:40:47Z
254,17/04/2018,-26.63027298,-55.67043004,285.84137,2018-04-17T10:18:10Z,,,CC17042018021,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-17T10:18:10Z
255,17/04/2018,-26.63107303,-55.67017799,254.566345,2018-04-17T09:41:13Z,,,CC170420181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-17T09:41:13Z
256,17/04/2018,-26.63062301,-55.67001102,218.654587,2018-04-18T10:00:23Z,,,CC1704201831,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-18T10:00:23Z
272,18/04/2018,-26.63056199,-55.66986099,240.768326,2018-04-18T10:01:13Z,,,CC180420181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-18T10:01:13Z
273,18/04/2018,-26.63052703,-55.669748,288.293152,2018-04-18T10:06:29Z,,,CC1804201821,25M IN,25M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-18T10:06:29Z
281,19/04/2018,-26.63037197,-55.67038503,289.274994,2018-04-19T09:46:12Z,,,CC19042018011,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-19T09:46:12Z
282,19/04/2018,-26.63006896,-55.67045703,287.872559,2018-04-19T10:00:11Z,,,CC19042018021,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-19T10:00:11Z
283,19/04/2018,-26.62572529,-55.66644075,279.988586,2018-04-19T14:32:24Z,,,CC19042018031,CC1904201803,CC1904201803,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-19T14:32:24Z
284,19/04/2018,-26.62604414,-55.66636934,278.780182,2018-04-19T15:28:59Z,,,CC190420180411,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-19T15:28:59Z
285,19/04/2018,-26.62601103,-55.66623196,279.371002,2018-04-19T15:27:15Z,,,CC19042018042,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-19T15:27:15Z
286,19/04/2018,-26.626005,-55.66608603,279.308868,2018-04-19T15:58:11Z,,,CC19042018051,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-19T15:58:11Z
287,19/04/2018,-26.626035,-55.666224,279.320312,2018-04-19T15:28:42Z,,,CC190420181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-19T15:28:42Z
288,19/04/2018,-26.62467898,-55.66588696,284.202576,2018-04-21T13:58:53Z,,,CC1904201831,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T13:58:53Z
296,20/04/2018,-26.63073197,-55.67028997,282.585419,2018-04-20T10:12:18Z,,,CC20042018011,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-20T10:12:18Z
297,20/04/2018,-26.630607,-55.66995503,282.001251,2018-04-20T09:58:33Z,,,CC20042018021,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-20T09:58:33Z
298,20/04/2018,-26.63012001,-55.67050497,284.785919,2018-04-20T10:37:08Z,,,CC20042018031,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-20T10:37:08Z
303,21/04/2018,-26.63076499,-55.66367598,281.022278,2018-04-21T15:45:07Z,,,CC210420181,25M N,25M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T15:45:07Z
304,21/04/2018,-26.63097865,-55.67018713,286.319336,2018-04-22T10:13:42Z,,,CC2104201831,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-22T10:13:42Z
307,22/04/2018,-26.63100899,-55.67014396,286.393097,2018-04-22T10:13:23Z,,,CC220420181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-22T10:13:23Z
308,22/04/2018,-26.63061596,-55.67027497,285.448151,2018-04-22T10:15:08Z,,,CC2204201821,26M NE,26M NE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-22T10:15:08Z
106,09/05/2018,-26.62690714,-55.66201729,288.292145,2018-05-19T18:04:21Z,,,CC090520183,15M IN,15M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-19T18:04:21Z
128,10/05/2018,-26.63053198,-55.66942102,269.599304,2018-07-13T10:47:17Z,,,CC1005201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-13T10:47:17Z
198,14/05/2018,-26.63066299,-55.66417504,270.311218,2018-05-19T20:10:30Z,,,CC140520181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-19T20:10:30Z
238,16/05/2018,-26.62933605,-55.65983665,281.13858,2018-05-19T17:57:46Z,,,CC160520181,30M W,30M W,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-19T17:57:46Z
289,19/05/2018,-26.62990501,-55.66483604,273.111908,2018-05-19T20:12:54Z,,,CC190520181,FS,FS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-19T20:12:54Z
290,19/05/2018,-26.63075686,-55.66935162,235.834946,2018-05-20T10:39:15Z,,,CC1905201831,15M NORTH SS,15M NORTH SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-20T10:39:15Z
291,19/05/2018,-26.62765699,-55.66056772,284.835907,2018-05-19T18:02:00Z,,,CC190520184,35M OUT,35M OUT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-19T18:02:00Z
299,20/05/2018,-26.63096465,-55.66940283,235.834946,2018-05-20T10:38:49Z,,,CC200520181,10M DOWN,10M DOWN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-20T10:38:49Z
300,20/05/2018,-26.62693111,-55.66004394,224.195526,2018-05-20T12:55:30Z,,,CC2005201822,10M I&N,10M I&N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-20T12:55:30Z
65,06/06/2018,-26.62993535,-55.66438719,268.589966,2018-06-06T14:19:46Z,,,CC060620181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-06T14:19:46Z
66,06/06/2018,-26.62969069,-55.66456354,269.913116,2018-06-06T14:25:57Z,,,CC0606201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-06T14:25:57Z
67,06/06/2018,-26.62345396,-55.66302496,300.748383,2018-06-06T18:26:01Z,,,CC0606201831,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-06T18:26:01Z
84,07/06/2018,-26.63189898,-55.66174798,195.484085,2018-06-07T11:24:33Z,,,CC070620181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-07T11:24:33Z
85,07/06/2018,-26.63123321,-55.66056898,198.32193,2018-06-07T11:44:19Z,,,CC0706201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-07T11:44:19Z
86,07/06/2018,-26.62792395,-55.66156693,197.294067,2018-06-07T13:35:53Z,,,CC0706201841,30M,30M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-07T13:35:53Z
87,07/06/2018,-26.62750997,-55.66213799,197.983719,2018-06-07T14:04:38Z,,,CC0706201851,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-07T14:04:38Z
88,07/06/2018,-26.62923999,-55.66030797,282.448151,2018-06-07T19:55:55Z,,,CC0706201861,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-07T19:55:55Z
93,08/06/2018,-26.62476799,-55.66690796,274.167053,2018-06-11T13:09:13Z,,,CC080620181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-11T13:09:13Z
94,08/06/2018,-26.624611,-55.66586802,274.601776,2018-06-11T13:36:11Z,,,CC0806201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-11T13:36:11Z
95,08/06/2018,-26.62402201,-55.66587799,273.907501,2018-06-11T13:38:37Z,,,CC0806201831,20M N,20M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-11T13:38:37Z
96,08/06/2018,-26.62348003,-55.66627303,275.053223,2018-06-11T13:41:04Z,,,CC0806201841,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-11T13:41:04Z
97,08/06/2018,-26.62338599,-55.66630103,275.387054,2018-06-11T13:42:42Z,,,CC0806201851,FS,FS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-11T13:42:42Z
107,09/06/2018,-26.62750795,-55.66127071,285.252991,2018-05-19T18:07:04Z,,,CC090520185,30M IN,30M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-05-19T18:07:04Z
108,09/06/2018,-26.630622,-55.66958799,237.420334,2018-07-13T10:44:48Z,,,CC090620181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-13T10:44:48Z
129,10/06/2018,-26.627157,-55.66059203,275.030731,2018-06-10T16:39:20Z,,,CC100620181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-10T16:39:20Z
130,10/06/2018,-26.62871663,-55.65994922,286.855103,2018-06-10T17:23:45Z,,,CC1006201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-10T17:23:45Z
CC13062018,13/06/2018,-26.63070456,-55.66945195,,2020-04-23T01:00:33Z,,,CC13062018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:00:33Z
199,14/06/2018,-26.63063197,-55.66945304,124.04039,2018-06-14T11:49:43Z,,,CC1406201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-14T11:49:43Z
200,14/06/2018,-26.63046199,-55.66937601,134.361221,2018-06-14T11:52:22Z,,,CC1406201831,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-14T11:52:22Z
201,14/06/2018,-26.63008204,-55.66933402,201.359543,2018-06-14T12:15:04Z,,,CC1406201841,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-14T12:15:04Z
210,14/06/2018,-26.62604506,-55.66610992,269.158386,2018-06-14T20:05:51Z,,,CC141620181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-14T20:05:51Z
257,17/06/2018,-26.62752296,-55.66068599,263.024017,2018-06-18T12:28:16Z,,,CC170620181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-18T12:28:16Z
258,17/06/2018,-26.62746504,-55.66042003,187.946579,2018-06-18T12:26:07Z,,,CC1706201841,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-18T12:26:07Z
275,18/06/2018,-26.62765003,-55.66043998,123.433311,2018-06-18T12:25:01Z,,,CC180620181,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-18T12:25:01Z
276,18/06/2018,-26.62756604,-55.66065297,262.964661,2018-06-18T12:28:01Z,,,CC1806201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-06-18T12:28:01Z
141,10/07/2018,-26.61917316,-55.66360851,311.104065,2018-07-10T18:30:27Z,,,CC1072018 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-10T18:30:27Z
142,10/07/2018,-26.61855692,-55.66459472,311.843903,2018-07-10T18:11:33Z,,,CC10720181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-10T18:11:33Z
155,11/07/2018,-26.61933552,-55.66586106,250.049118,2018-07-11T10:41:16Z,,,CC1172018 11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-11T10:41:16Z
161,12/07/2018,-26.63082602,-55.66993802,245.400146,2018-07-13T10:41:21Z,,,CC120720181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-13T10:41:21Z
162,12/07/2018,-26.63048797,-55.66979301,238.595001,2018-07-13T10:43:17Z,,,CC1207201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-13T10:43:17Z
163,12/07/2018,-26.63035101,-55.66911098,268.202271,2018-07-13T10:51:29Z,,,CC1207201831,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-13T10:51:29Z
186,13/07/2018,-26.62972882,-55.66053612,272.057159,2018-07-16T18:20:23Z,,,CC13072018311,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-16T18:20:23Z
187,13/07/2018,-26.63034104,-55.66913201,268.180176,2018-07-13T10:51:54Z,,,CC1307201832,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-13T10:51:54Z
188,13/07/2018,-26.63044598,-55.66875198,268.131348,2018-07-13T11:04:59Z,,,CC1307201841,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-13T11:04:59Z
189,13/07/2018,-26.62881754,-55.65993313,276.306213,2018-07-16T18:49:43Z,,,CC1307201851,30M NE,30M NE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-16T18:49:43Z
190,13/07/2018,-26.62815043,-55.65956642,278.14212,2018-07-16T18:45:54Z,,,CC1307201861,40M E,40M E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-16T18:45:54Z
204,14/07/2018,-26.63017089,-55.66526762,174.770935,2017-07-14T13:40:04Z,,,CC1407201717,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-07-14T13:40:04Z
206,14/07/2018,-26.63181265,-55.66116066,272.69751,2018-07-14T17:07:34Z,,,CC140720181,45M N,45M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-14T17:07:34Z
207,14/07/2018,-26.63023341,-55.66186784,276.133789,2018-07-14T17:34:37Z,,,CC1407201821,25M NEE,25M NEE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-14T17:34:37Z
243,16/07/2018,-26.63058998,-55.66988798,280.780731,2018-07-17T10:09:46Z,,,CC16072018SS1,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-17T10:09:46Z
259,17/07/2018,-26.63057598,-55.66988999,280.852875,2018-07-17T10:09:29Z,,,CC170720181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-17T10:09:29Z
260,17/07/2018,-26.63062904,-55.66985596,278.550507,2018-07-17T10:39:33Z,,,CC1707201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-17T10:39:33Z
261,17/07/2018,-26.63149104,-55.66248802,280.940155,2018-07-17T14:55:15Z,,,CC1707201841,FS,FS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-17T14:55:15Z
262,17/07/2018,-26.63068604,-55.66588101,272.057953,2018-07-17T17:02:27Z,,,CC17072018511,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-17T17:02:27Z
263,17/07/2018,-26.63044824,-55.66535396,270.195526,2018-07-17T15:26:41Z,,,CC1707201852,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-17T15:26:41Z
264,17/07/2018,-26.63081847,-55.66593608,272.531128,2018-07-17T17:05:09Z,,,CC1707201861,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-07-17T17:05:09Z
378,27/08/2018,-26.6277403,-55.66412567,278.404022,2018-03-27T14:16:06Z,,,CC2703201872,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T14:16:06Z
351,25/09/2018,-26.63101796,-55.67014497,272.587646,2018-09-25T09:20:25Z,,,CC250920181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-09-25T09:20:25Z
352,25/09/2018,-26.63091403,-55.67002201,280.211426,2018-09-25T10:03:48Z,,,CC2509201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-09-25T10:03:48Z
353,25/09/2018,-26.63062301,-55.670323,281.196045,2018-09-26T09:55:43Z,,,CC2509201831,SS15M WNW,SS15M WNW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-09-26T09:55:43Z
364,26/09/2018,-26.630479,-55.67016374,280.359283,2018-09-26T09:54:43Z,,,CC260920181,10M IN,10M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-09-26T09:54:43Z
365,26/09/2018,-26.63064186,-55.66899983,273.536102,2018-09-26T10:07:04Z,,,CC2609201831,40M ESE,40M ESE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-09-26T10:07:04Z
366,26/09/2018,-26.63054598,-55.66889204,276.177277,2018-09-26T10:26:38Z,,,CC2609201841,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-09-26T10:26:38Z
CC28092018,28/09/2018,-26.63059074,-55.66635501,,2020-04-23T01:02:17Z,,,CC28092018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:02:17Z
CC09112018,09/11/2018,-26.63020198,-55.66980877,,2020-04-23T01:04:41Z,,,CC09112018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:04:41Z
CC27112018,27/11/2018,-26.63041941,-55.66987851,,2020-04-23T01:04:58Z,,,CC27112018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:04:58Z
CC30112018,30/11/2018,-26.63035017,-55.66944768,,2020-04-23T01:06:14Z,,,CC30112018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:06:14Z
CC28012019,28/01/2019,-26.63083079,-55.66959486,,2020-04-23T01:09:27Z,,,CC28012019,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:09:27Z
CC29012019,29/01/2019,-26.63061345,-55.66921089,,2020-04-23T01:09:48Z,,,CC29012019,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:09:48Z
CC30012019,30/01/2019,-26.63026015,-55.66948095,,2020-04-23T01:10:05Z,,,CC30012019,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:10:05Z
CC31012019,31/01/2019,-26.63019427,-55.66970207,,2020-04-23T01:10:32Z,,,CC31012019,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:10:32Z
319,24/02/2019,-26.63082501,-55.66901509,269.623474,2019-10-24T09:14:32Z,,,CC240201921,50M SW,50M SW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-24T09:14:32Z
381,27/05/2019,-26.63088553,-55.66936126,282.499542,2019-05-28T15:04:45Z,,,CC270520191,NNE50M,NNE50M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-28T15:04:45Z
395,28/05/2019,-26.63104746,-55.66966644,263.01709,2019-05-28T09:50:06Z,,,CC280520191,550AM 15M IN,550AM 15M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-28T09:50:06Z
396,28/05/2019,-26.63034414,-55.67005059,271.07431,2019-05-28T10:24:34Z,,,CC2805201921,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-28T10:24:34Z
397,28/05/2019,-26.62548138,-55.66742437,273.001343,2019-05-28T15:53:20Z,,,CC2805201931,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-28T15:53:20Z
398,28/05/2019,-26.62602662,-55.66674133,274.073517,2019-05-28T16:05:34Z,,,CC2805201941,SW66M,SW66M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-28T16:05:34Z
411,29/05/2019,-26.62871897,-55.66848401,271.083588,2019-05-29T21:14:12Z,,,CC290520191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-29T21:14:12Z
412,29/05/2019,-26.63095484,-55.67019199,282.988098,2019-05-31T10:10:03Z,,,CC29052019SS1,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-31T10:10:03Z
426,30/05/2019,-26.62965833,-55.66100702,279.807678,2019-05-30T14:21:37Z,,,CC300520191,75M SW,75M SW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-30T14:21:37Z
432,30/05/2019,-26.63067698,-55.66914626,287.716888,2019-05-30T10:29:20Z,,,CC300520191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-30T10:29:20Z
433,30/05/2019,-26.63140303,-55.65991603,275.134155,2019-05-30T13:58:55Z,,,CC3005201921,FRESH FS 956AM,FRESH FS 956AM,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-30T13:58:55Z
434,30/05/2019,-26.63214097,-55.65957204,278.250458,2019-05-30T18:01:22Z,,,CC3005201941,FRESH FS,FRESH FS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-30T18:01:22Z
435,30/05/2019,-26.63219403,-55.65964404,278.750824,2019-05-30T18:04:12Z,,,CC3005201951,FRESH FS,FRESH FS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-30T18:04:12Z
436,30/05/2019,-26.62745004,-55.66128102,291.59082,2019-05-30T19:25:27Z,,,CC3005201961,FS OLDER,FS OLDER,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-30T19:25:27Z
437,30/05/2019,-26.63103104,-55.67012502,282.950378,2019-05-31T10:09:44Z,,,CC30052019MSS1,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-31T10:09:44Z
453,31/05/2019,-26.63109876,-55.66380565,249.783752,2019-05-31T13:30:06Z,,,CC310520191,300M SES,300M SES,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-05-31T13:30:06Z
27,03/06/2019,-26.62963092,-55.65947958,285.046783,2019-07-03T16:16:09Z,,,CC03062019101,5DE S OF SE,5DE S OF SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T16:16:09Z
28,03/06/2019,-26.62951701,-55.66026899,283.764893,2019-07-03T16:19:29Z,,,CC03062019111,5M -W,5M -W,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T16:19:29Z
29,03/06/2019,-26.62991096,-55.66005701,282.49231,2019-07-03T16:22:47Z,,,CC03062019121,15DE N OF W 55M,15DE N OF W 55M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T16:22:47Z
382,27/06/2019,-26.63098896,-55.66991799,274.608917,2019-06-29T10:21:09Z,,,CC270620191,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:21:09Z
383,28/06/2019,-26.6317518,-55.66605879,270.925995,2019-06-29T10:58:47Z,,,CC28006201921,30M 120DG,30M 120DG,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:58:47Z
399,28/06/2019,-26.63081604,-55.66981397,273.438049,2019-06-29T10:29:09Z,,,CC2806201911,50M SE,50M SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:29:09Z
400,28/06/2019,-26.63089802,-55.66985898,274.64917,2019-06-29T10:21:38Z,,,CC280620192,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:21:38Z
401,28/06/2019,-26.63090698,-55.66985898,275.016174,2019-06-29T10:22:33Z,,,CC2806201931,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:22:33Z
402,28/06/2019,-26.62961357,-55.66402266,259.948303,2019-06-29T12:22:25Z,,,CC2806201941,8AM 45M 105DG,8AM 45M 105DG,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T12:22:25Z
413,29/06/2019,-26.63070171,-55.66913302,273.457611,2019-06-29T10:29:48Z,,,CC29062019115,40M SE,40M SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:29:48Z
414,29/06/2019,-26.63221062,-55.66125671,261.377319,2019-06-29T12:44:14Z,,,CC2906201921,FS,FS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T12:44:14Z
415,29/06/2019,-26.630895,-55.66988798,274.905853,2019-06-29T10:22:08Z,,,CC290620193,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:22:08Z
416,29/06/2019,-26.625949,-55.66600003,267.298767,2019-06-29T19:18:07Z,,,CC2906201941,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T19:18:07Z
438,30/06/2019,-26.63070297,-55.66972001,269.146606,2019-06-30T10:51:07Z,,,CC300620191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T10:51:07Z
439,30/06/2019,-26.630853,-55.66666153,264.269989,2019-06-30T12:23:03Z,,,CC30062019101,27M W,27M W,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T12:23:03Z
440,30/06/2019,-26.62697922,-55.66030168,300.466461,2019-07-01T18:29:33Z,,,CC30062019111,15M 60DG,15M 60DG,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:29:33Z
441,30/06/2019,-26.62752103,-55.66064098,300.381897,2019-07-01T18:31:08Z,,,CC30062019121,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:31:08Z
442,30/06/2019,-26.63061001,-55.66939303,267.899536,2019-06-30T10:58:44Z,,,CC3006201921,20M SE,20M SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T10:58:44Z
443,30/06/2019,-26.63044648,-55.6681598,266.87674,2019-06-30T11:07:16Z,,,CC3006201931,75M SE,75M SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:07:16Z
444,30/06/2019,-26.6307624,-55.66845803,275.257751,2019-06-30T11:35:28Z,,,CC3006201961,30M 15DE S OF E,30M 15DE S OF E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:35:28Z
445,30/06/2019,-26.63068755,-55.66812032,272.693268,2019-06-30T11:39:21Z,,,CC3006201971,20M 30DE S OF E,20M 30DE S OF E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:39:21Z
446,30/06/2019,-26.63101796,-55.66783902,272.47052,2019-06-30T11:43:20Z,,,CC3006201981,17M 10DE S OF E,17M 10DE S OF E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:43:20Z
447,30/06/2019,-26.6307795,-55.66760684,270.567383,2019-06-30T11:52:27Z,,,CC3006201991,15M 5DE S OF E,15M 5DE S OF E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:52:27Z
448,30/06/2019,-26.62739103,-55.660314,299.159363,2019-07-01T18:33:34Z,,,CC30062019SS1,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:33:34Z
