ID,Group,Date,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime
2,O,01/12/2015,-23.83232396,-56.29628998,193.884399,2014-12-01T11:05:33Z,,,MO011215,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2014-12-01T11:05:33Z
30,O,14/12/2015,-23.83114899,-56.29623299,195.874893,2014-12-04T09:08:02Z,,,MO141215-2,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2014-12-04T09:08:02Z
MO12012016,O,12/01/2016,-23.83155769,-56.29302339,,2020-04-22T22:15:45Z,,,MO12012016,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-22T22:15:45Z
23,O,13/01/2016,-23.83206697,-56.29194899,205.385696,2016-01-14T12:21:12Z,,,MO13116,FEEDING ON GROUND 1530,FEEDING ON GROUND 1530,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-01-14T12:21:12Z
28,O,14/01/2016,-23.82957503,-56.29409099,202.406967,2016-01-14T13:11:11Z,,,MO14116,SW75M 1010,SW75M 1010,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-01-14T13:11:11Z
286,O,13/02/2016,-23.83240602,-56.29170902,214.33345,2017-02-13T12:03:03Z,,,MO130220161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-13T12:03:03Z
314,O,15/02/2016,-23.83336399,-56.29729497,207.164047,2017-02-15T20:51:43Z,,,MO15022016/21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-15T20:51:43Z
330,O,16/02/2016,-23.83253401,-56.29622804,202.014053,2017-02-16T09:44:12Z,,,MO160220161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-16T09:44:12Z
73,F,19/02/2016,-23.822825,-56.28793599,222,2016-02-19T21:13:59Z,,,MF19022016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-02-19T21:13:59Z
112,F,24/02/2016,-23.82197306,-56.29499481,216.542831,2016-02-24T21:50:31Z,,,MF24022016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-02-24T21:50:31Z
442,O,24/02/2016,-23.82603594,-56.29522531,219.82518,2016-02-24T21:36:14Z,,,MO24022016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-02-24T21:36:14Z
471,O,26/02/2016,-23.83089334,-56.29493681,200.811371,2016-03-07T19:08:05Z,,,MO26022016,FEBRUARY 26 2016 630PM CARTER,FEBRUARY 26 2016 630PM CARTER,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-07T19:08:05Z
151,O,01/03/2016,-23.83167897,-56.29523202,198.197739,2016-03-07T18:52:59Z,,,MO01032016,MARCH 1 2016 600PM CARTER,MARCH 1 2016 600PM CARTER,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-07T18:52:59Z
20,F,04-Mar-16,-23.82717202,-56.29615302,200.59433,2016-03-07T12:07:13Z,,,MF04032016,CARTER MAR 4 2016 820AM,CARTER MAR 4 2016 820AM,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-07T12:07:13Z
187,O,04/03/2016,-23.831353,-56.29557802,198.166916,2016-03-07T18:59:09Z,,,MO04032016,MARCH 4 2016 720PM CARTER,MARCH 4 2016 720PM CARTER,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-07T18:59:09Z
209,O,06/03/2016,-23.83061104,-56.29496598,200.880798,2016-03-07T19:18:43Z,,,MO06032016,MARCH 6 2016 645PM HEADING SOUTH TOWARDS ROAD CP,MARCH 6 2016 645PM HEADING SOUTH TOWARDS ROAD CP,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-07T19:18:43Z
66,F,16/03/2016,-23.81806903,-56.28831997,203.051636,2016-03-16T14:11:23Z,,,MF160320161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-16T14:11:23Z
360,O,18/03/2016,-23.83227099,-56.29418101,202.288803,2016-03-18T19:42:22Z,,,MO180320161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-18T19:42:22Z
MO20032016,O,20/03/2016,-23.8323792,-56.29544014,,2020-04-23T01:20:50Z,,,MO20032016,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:20:50Z
412,O,21/03/2016,-23.82797099,-56.29301299,183.83461,2016-03-21T12:49:58Z,,,MO21316-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T12:49:58Z
413,O,21/03/2016,-23.82882896,-56.29548398,212.630386,2016-03-21T19:36:41Z,,,MO2132016-11,60M AWAY,60M AWAY,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T19:36:41Z
414,O,21/03/2016,-23.82881798,-56.29563502,215.901291,2016-03-21T19:47:22Z,,,MO2132016-211,50M AWAY,50M AWAY,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T19:47:22Z
415,O,21/03/2016,-23.82797602,-56.29299598,197.508484,2016-03-21T13:27:21Z,,,MO2132016-22,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T13:27:21Z
416,O,21/03/2016,-23.82874799,-56.29546797,211.928741,2016-03-21T19:53:23Z,,,MO2132016-311,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T19:53:23Z
417,O,21/03/2016,-23.82797602,-56.293014,201.710739,2016-03-21T13:38:54Z,,,MO2132016-32,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T13:38:54Z
418,O,21/03/2016,-23.82858798,-56.295474,212.309189,2016-03-21T20:04:13Z,,,MO2132016-411,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T20:04:13Z
419,O,21/03/2016,-23.82799203,-56.29296103,205.297272,2016-03-21T13:51:26Z,,,MO2132016-42,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T13:51:26Z
420,O,21/03/2016,-23.82865001,-56.29553997,217.529419,2016-03-21T20:22:32Z,,,MO2132016-511,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T20:22:32Z
421,O,21/03/2016,-23.82796898,-56.29296203,205.694565,2016-03-21T14:01:37Z,,,MO2132016-52,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T14:01:37Z
422,O,21/03/2016,-23.82857901,-56.29543997,214.364075,2016-03-21T20:43:50Z,,,MO2132016-611,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T20:43:50Z
423,O,21/03/2016,-23.82796504,-56.29291702,210.9823,2016-03-21T14:15:08Z,,,MO2132016-62,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-21T14:15:08Z
425,O,22/03/2016,-23.83110104,-56.29571297,8,2016-03-22T20:08:46Z,,,MO22032016-21,,,,Waypoint,user,,,,,,,,,,30,SymbolAndName,,,2016-03-22T20:08:46Z
426,O,22/03/2016,-23.83107003,-56.29573703,15,2016-03-22T20:06:20Z,,,MO220320161,,,,Waypoint,user,,,,,,,,,,20,SymbolAndName,,,2016-03-22T20:06:20Z
435,O,23/03/2016,-23.833151,-56.29714301,190.694351,2016-03-23T10:37:40Z,,,MO230320161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-23T10:37:40Z
495,O,28/03/2016,-23.83288102,-56.29206098,10,2016-03-28T13:24:57Z,,,MO280320161,5M DISTANC,5M DISTANC,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-28T13:24:57Z
500,O,28/03/2016,-23.82942399,-56.29385998,209.085403,2016-03-28T20:30:46Z,,,MO2832016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-28T20:30:46Z
129,F,29/03/2016,-23.81737249,-56.2869605,199.38826,2016-03-29T21:25:51Z,,,MF29032016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-29T21:25:51Z
501,O,29/03/2016,-23.83373497,-56.29749798,192.72963,2016-03-29T21:51:16Z,,,MO29032016,30M,30M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-29T21:51:16Z
518,O,29/03/2016,-23.83502704,-56.29939741,184.926086,2016-03-29T13:07:56Z,,,MO2932016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-29T13:07:56Z
519,O,30/03/2016,-23.83416404,-56.29780401,196.974213,2016-03-29T20:58:20Z,,,MO3003201611,SSW 80>120M,SSW 80>120M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-29T20:58:20Z
520,O,30/03/2016,-23.83436906,-56.29789101,189.234894,2016-03-29T21:13:59Z,,,MO3003201621,SE 40M 1710,SE 40M 1710,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-29T21:13:59Z
521,O,30/03/2016,-23.83349089,-56.29777769,192.445343,2016-03-29T21:39:18Z,,,MO3003201631,1731 EXACT LOC,1731 EXACT LOC,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-29T21:39:18Z
522,O,30/03/2016,-23.83360237,-56.29792336,9,2016-03-30T11:46:42Z,,,MO3003201641,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-30T11:46:42Z
523,O,30/03/2016,-23.8332282,-56.29765741,196.69841,2016-03-29T20:31:23Z,,,MO300320165,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-29T20:31:23Z
531,O,31/03/2016,-23.83130003,-56.29489398,204,2016-03-31T22:05:51Z,,,MO31032016,Sleeping site,Sleeping site,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-03-31T22:05:51Z
152,O,01/04/2016,-23.83127597,-56.29488501,200.274185,2016-04-01T10:25:15Z,,,MO010420161,PALM,PALM,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-01T10:25:15Z
153,O,01/04/2016,-23.83128502,-56.29489196,200.282211,2016-04-01T10:29:17Z,,,MO010420162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-01T10:29:17Z
154,O,01/04/2016,-23.83126901,-56.29488501,200.924271,2016-04-01T10:32:18Z,,,MO010420163,LOC JUVENILE,LOC JUVENILE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-01T10:32:18Z
189,O,04/04/2016,-23.83388098,-56.298651,191.824707,2016-05-03T11:37:06Z,,,MO04042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T11:37:06Z
198,O,05/04/2016,-23.83136398,-56.29692701,199.575409,2016-04-07T13:42:20Z,,,MO05042016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-07T13:42:20Z
31,F,07-Apr-16,-23.81945699,-56.28764497,208,2016-04-07T22:22:14Z,,,MF07042016,"Sleeping site
","Sleeping site
",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-07T22:22:14Z
32,F,07-Apr-16,-23.81637303,-56.28722596,224.976105,2016-04-07T20:48:53Z,,,MF07042016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-07T20:48:53Z
33,F,07-Apr-16,-23.81644403,-56.28722504,205.04567,2016-04-07T21:21:00Z,,,MF07042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-07T21:21:00Z
34,F,07/04/2016,-23.81908902,-56.28810698,200,2016-04-07T22:06:26Z,,,MF070420162,"sleeping site 2
","sleeping site 2
",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-07T22:06:26Z
231,O,07/04/2016,-23.83155501,-56.29504301,197.307281,2016-04-14T21:17:59Z,,,MO070420161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-14T21:17:59Z
MO08042016,O,08/04/2016,-23.83246142,-56.29590316,,2020-04-23T01:20:05Z,,,MO08042016,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:20:05Z
48,F,11/04/2016,-23.82910397,-56.29122203,207.724289,2016-04-11T21:32:33Z,,,MF11042016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-11T21:32:33Z
266,O,11/04/2016,-23.83235799,-56.29672199,161.950409,2016-04-11T21:35:42Z,,,MO11042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-11T21:35:42Z
267,O,11/04/2016,-23.83198198,-56.29679097,184.30307,2016-04-11T20:54:26Z,,,MO110420161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-11T20:54:26Z
268,O,11/04/2016,-23.83133699,-56.29470597,196.425873,2016-04-15T14:11:30Z,,,MO110420162,PALM,PALM,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-15T14:11:30Z
269,O,11/04/2016,-23.83125803,-56.29484503,194.942459,2016-04-15T13:18:30Z,,,MO110420163,PALM,PALM,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-15T13:18:30Z
MO12042016,O,12/04/2016,-23.83337446,-56.29717444,,2020-04-23T01:18:35Z,,,MO12042016,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:18:35Z
293,O,13/04/2016,-23.83091597,-56.29126604,217.355469,2016-04-13T13:42:08Z,,,MO13042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-13T13:42:08Z
294,O,13/04/2016,-23.83328897,-56.289447,227.196487,2016-04-13T12:40:30Z,,,MO130420161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-13T12:40:30Z
302,O,14/04/2016,-23.81196901,-56.29468904,197.307281,2016-04-14T21:17:33Z,,,MO140420161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-14T21:17:33Z
278,O,15/04/2016,-23.83125602,-56.29483899,195.586517,2016-04-15T13:14:43Z,,,MO1150420161,PALM,PALM,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-15T13:14:43Z
320,O,15/04/2016,-23.83118796,-56.29487403,196.870621,2016-04-15T13:48:44Z,,,MO150420161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-15T13:48:44Z
345,O,16/04/2016,-23.82991098,-56.29542598,196.499176,2016-04-16T13:21:22Z,,,MO1642016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T13:21:22Z
346,O,16/04/2016,-23.82995096,-56.29485299,195.938354,2016-04-16T14:04:54Z,,,MO1642016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T14:04:54Z
347,O,16/04/2016,-23.83002598,-56.29467404,194.926758,2016-04-16T13:44:00Z,,,MO1642016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T13:44:00Z
348,O,16/04/2016,-23.83012002,-56.29474704,196.364807,2016-04-16T14:08:43Z,,,MO1642016-51,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T14:08:43Z
349,O,16/04/2016,-23.82911,-56.29516304,197.001205,2016-04-16T14:24:42Z,,,MO1642016-61,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T14:24:42Z
350,O,16/04/2016,-23.82837198,-56.29564801,200.939285,2016-04-16T15:12:14Z,,,MO1642016-71,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T15:12:14Z
351,O,16/04/2016,-23.82791298,-56.29577802,205.314438,2016-04-16T15:36:35Z,,,MO1642016-81,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T15:36:35Z
352,O,16/04/2016,-23.82750403,-56.29546403,206.030365,2016-04-16T16:02:55Z,,,MO1642016-91,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T16:02:55Z
353,O,16/04/2016,-23.83000402,-56.29574399,193.846436,2016-04-16T12:41:18Z,,,MO16420161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-16T12:41:18Z
361,O,18/04/2016,-23.82886601,-56.29441998,196.806,2016-04-18T12:08:04Z,,,MO18042016/11,S 30M,S 30M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-18T12:08:04Z
362,O,18/04/2016,-23.82997803,-56.29343703,202.593765,2016-04-18T12:36:55Z,,,MO18042016/21,SWW 60M,SWW 60M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-18T12:36:55Z
363,O,18/04/2016,-23.82894999,-56.29389502,196.082672,2016-04-18T11:59:19Z,,,MO180420161,W 200M,W 200M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-18T11:59:19Z
82,F,20/04/2016,-23.81761196,-56.28765897,199.738327,2016-04-20T13:56:54Z,,,MF20042016,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-20T13:56:54Z
83,F,20/04/2016,-23.81762101,-56.28765503,199.735596,2016-04-20T13:56:52Z,,,MF200420162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-20T13:56:52Z
84,F,20/04/2016,-23.81762696,-56.28765201,199.734375,2016-04-20T13:56:51Z,,,MF200420163,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-20T13:56:51Z
400,O,20/04/2016,-23.81763099,-56.28760298,199.71727,2016-04-20T13:56:39Z,,,MO200420163,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-20T13:56:39Z
99,F,22/04/2016,-23.81808981,-56.28809541,200.931503,2016-04-22T20:39:49Z,,,MF22042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-22T20:39:49Z
100,F,22/04/2016,-23.81855803,-56.28790003,201.626755,2016-04-22T20:50:29Z,,,MF22042016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-22T20:50:29Z
101,F,22/04/2016,-23.81877897,-56.28782501,202.678879,2016-04-22T21:11:10Z,,,MF22042016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-22T21:11:10Z
102,F,22/04/2016,-23.82116497,-56.28799031,208.38739,2016-04-22T21:42:47Z,,,MF22042016-51,25M DIS 20M HT,25M DIS 20M HT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-22T21:42:47Z
103,F,22/04/2016,-23.81806701,-56.28831401,198.593918,2016-04-22T20:34:07Z,,,MF220420161,16 HEIGHT,16 HEIGHT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-22T20:34:07Z
104,F,22/04/2016,-23.82090203,-56.288053,212,2016-04-22T21:52:25Z,,,MF220420162,Sleeping site,Sleeping site,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-22T21:52:25Z
427,O,22/04/2016,-23.83225783,-56.29503219,219.350967,2016-04-22T19:35:59Z,,,MO220420161,1449 180D 25M,1449 180D 25M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-22T19:35:59Z
107,F,23/04/2016,-23.82157392,-56.28789257,195.611267,2016-04-23T09:42:54Z,,,MF23042016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-23T09:42:54Z
108,F,23/04/2016,-23.82316799,-56.28753701,203.332443,2016-04-23T09:59:39Z,,,MF23042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-23T09:59:39Z
109,F,23/04/2016,-23.82333898,-56.28768898,204.735184,2016-04-23T10:04:16Z,,,MF23042016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-23T10:04:16Z
482,O,27/04/2016,-23.82848497,-56.29562303,191.872162,2016-04-27T11:10:38Z,,,MO27042016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-27T11:10:38Z
483,O,27/04/2016,-23.831022,-56.29411002,200.270447,2016-04-27T12:55:04Z,,,MO27042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-27T12:55:04Z
484,O,27/04/2016,-23.83108302,-56.29407297,204.579391,2016-04-27T13:35:10Z,,,MO27042016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-27T13:35:10Z
485,O,27/04/2016,-23.83108696,-56.29407498,205.263641,2016-04-27T13:37:32Z,,,MO27042016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-27T13:37:32Z
486,O,27/04/2016,-23.82869803,-56.29439601,196.91571,2016-04-27T11:45:45Z,,,MO270420161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-27T11:45:45Z
497,O,28/04/2016,-23.83205096,-56.29590601,209.716675,2016-04-28T19:36:50Z,,,MO28042016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-28T19:36:50Z
498,O,28/04/2016,-23.83170596,-56.29643398,205.397614,2016-04-28T19:46:02Z,,,MO28042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-28T19:46:02Z
510,O,29/04/2016,-23.83252496,-56.29575597,194.052246,2016-04-29T20:32:12Z,,,MO29042016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-29T20:32:12Z
511,O,29/04/2016,-23.832849,-56.29642099,193.637695,2016-04-29T20:38:01Z,,,MO29042016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-29T20:38:01Z
135,F,30/04/2016,-23.8235844,-56.28717919,193.485992,2016-07-30T11:01:20Z,,,MF30042016-21,SE S 23M,SE S 23M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-07-30T11:01:20Z
13,F,03-May-16,-23.82477396,-56.28769602,201.972122,2016-05-03T10:39:38Z,,,MF03052016-211,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T10:39:38Z
14,F,03-May-16,-23.82479601,-56.28771597,198.714478,2016-05-03T10:30:12Z,,,MF03052016-22,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T10:30:12Z
15,F,03-May-16,-23.82491796,-56.28806398,209.025375,2016-05-03T10:55:39Z,,,MF03052016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T10:55:39Z
16,F,03-May-16,-23.824895,-56.28805501,213.090942,2016-05-03T11:25:31Z,,,MF03052016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T11:25:31Z
17,F,03-May-16,-23.82487102,-56.28807002,214.851227,2016-05-03T11:29:41Z,,,MF03052016-51,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T11:29:41Z
18,F,03-May-16,-23.8249323,-56.28751254,201.536819,2016-05-03T10:36:57Z,,,MF030520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T10:36:57Z
180,O,03/05/2016,-23.83306467,-56.29808388,184.707047,2016-05-03T12:02:10Z,,,MO030520161,NNE 200M 21M ELV,NNE 200M 21M ELV,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T12:02:10Z
196,O,04/05/2016,-23.83288479,-56.29825193,192.912186,2016-05-03T11:25:18Z,,,MO040520161,NE 120M,NE 120M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-03T11:25:18Z
35,F,07/05/2016,-23.82521946,-56.28748848,219.17337,2016-05-07T11:26:56Z,,,MF070520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-07T11:26:56Z
235,O,07/05/2016,-23.83482621,-56.29923664,180.06105,2016-05-07T11:42:39Z,,,MO07052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-07T11:42:39Z
236,O,07/05/2016,-23.833827,-56.29839803,185.510193,2016-05-07T11:34:27Z,,,MO070520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-07T11:34:27Z
249,O,09/05/2016,-23.83303097,-56.29665803,190.330307,2016-05-09T12:19:45Z,,,MO09052016-11,7MH 15MD,7MH 15MD,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-09T12:19:45Z
250,O,09/05/2016,-23.82479634,-56.28843673,219.919342,2016-05-09T11:11:58Z,,,MO090520161,NWW 10M 14M ELEV,NWW 10M 14M ELEV,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-09T11:11:58Z
258,O,10/05/2016,-23.82947696,-56.29201697,207.618256,2016-05-10T13:41:32Z,,,MO10052016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-10T13:41:32Z
259,O,10/05/2016,-23.83073601,-56.29074996,212.608032,2016-05-10T14:46:10Z,,,MO10052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-10T14:46:10Z
260,O,10/05/2016,-23.83195197,-56.292654,206.859726,2016-05-10T19:19:45Z,,,MO10052016-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-10T19:19:45Z
261,O,10/05/2016,-23.83200604,-56.29203097,203.839813,2016-05-10T19:51:32Z,,,MO10052016-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-10T19:51:32Z
262,O,10/05/2016,-23.83094698,-56.29108599,209.726135,2016-05-10T20:21:19Z,,,MO10052016-51,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-10T20:21:19Z
263,O,10/05/2016,-23.83268899,-56.29074301,206.641129,2016-05-10T21:05:28Z,,,MO10052016-61,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-10T21:05:28Z
271,O,11/05/2016,-23.82885997,-56.29388999,201.680359,2016-05-11T13:21:14Z,,,MO11052016-11,8MH 4MD,8MH 4MD,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-11T13:21:14Z
272,O,11/05/2016,-23.82868001,-56.29425502,205.699036,2016-05-11T13:31:08Z,,,MO11052016-21,12MH 20MD,12MH 20MD,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-11T13:31:08Z
52,F,12/05/2016,-23.82555692,-56.28800372,210.633545,2016-05-12T19:12:27Z,,,MF120520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-12T19:12:27Z
279,O,12/05/2016,-23.83408701,-56.298666,193.289764,2016-05-12T19:27:48Z,,,MO120520161,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-12T19:27:48Z
54,F,13/05/2016,-23.82504201,-56.28844603,207.059372,2016-05-13T19:24:30Z,,,MF130520161,MOVING SSW,MOVING SSW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-13T19:24:30Z
295,O,13/05/2016,-23.83460501,-56.29933798,191.140717,2016-05-13T11:35:50Z,,,MO13052016-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-13T11:35:50Z
296,O,13/05/2016,-23.83105201,-56.295013,212.767776,2016-05-13T21:30:11Z,,,MO13052016-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-13T21:30:11Z
306,O,14/05/2016,-23.832215,-56.29385504,203.236633,2016-05-14T11:15:17Z,,,MO14052016,NNE 40M,NNE 40M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-14T11:15:17Z
307,O,14/05/2016,-23.83125401,-56.29480999,204.659317,2016-05-14T11:25:55Z,,,MO140520162,NE 12M,NE 12M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-14T11:25:55Z
308,O,14/05/2016,-23.83109601,-56.294999,203.987045,2016-05-14T11:23:20Z,,,MO140520163,N 20M,N 20M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-14T11:23:20Z
